symbol,trade_date,close
2327.TW,2025-03-27,168.2549
2379.TW,2025-03-27,148.8209
3034.TW,2025-03-27,152.1727
3661.TW,2025-03-27,158.2445
3008.TW,2025-03-27,240.1486
2357.TW,2025-03-27,186.8551
2301.TW,2025-03-27,245.5066
2383.TW,2025-03-27,145.9103
2360.TW,2025-03-27,266.3526
3653.TW,2025-03-27,188.4551
2059.TW,2025-03-27,261.2979
2395.TW,2025-03-27,196.5711
5530.TW,2025-03-27,345.1722
3017.TW,2025-03-27,259.839
2881.TW,2025-03-27,322.0998
2882.TW,2025-03-27,44.154
2891.TW,2025-03-27,60.5608
2885.TW,2025-03-27,53.9115
2886.TW,2025-03-27,108.5227
2884.TW,2025-03-27,119.4116
2880.TW,2025-03-27,102.0804
2892.TW,2025-03-27,88.4829
2890.TW,2025-03-27,111.0366
2887.TW,2025-03-27,162.108
5880.TW,2025-03-27,127.2533
2883.TW,2025-03-27,139.4899
2412.TW,2025-03-27,136.8568
3045.TW,2025-03-27,158.7398
4904.TW,2025-03-27,128.6836
1303.TW,2025-03-27,130.0641
1301.TW,2025-03-27,154.4217
6505.TW,2025-03-27,218.6375
2002.TW,2025-03-27,168.2479
2207.TW,2025-03-27,243.3646
2912.TW,2025-03-27,222.1903
1216.TW,2025-03-27,285.2221
2603.TW,2025-03-27,300.0478
2615.TW,2025-03-27,305.4111
5871.TW,2025-03-27,345.1543
2408.TW,2025-03-27,288.5452
6446.TW,2025-03-27,69.6083
3481.TW,2025-03-27,68.6873
2888.TW,2025-03-27,79.9758
6488.TWO,2025-03-27,84.6975
2609.TW,2025-03-27,63.4467
1101.TW,2025-03-27,110.3015
2618.TW,2025-03-27,91.9476
3293.TWO,2025-03-27,133.0129
4938.TW,2025-03-27,170.2519
5876.TW,2025-03-27,128.0979
3529.TWO,2025-03-27,144.9635
1402.TW,2025-03-27,173.8114
2834.TW,2025-03-27,198.2958
2633.TW,2025-03-27,196.4215
3105.TWO,2025-03-27,200.9818
1102.TW,2025-03-27,215.4073
2610.TW,2025-03-27,145.0381
6789.TW,2025-03-27,167.1547
2347.TW,2025-03-27,231.9018
2377.TW,2025-03-27,224.305
2353.TW,2025-03-27,215.2988
5483.TWO,2025-03-27,188.5848
6472.TW,2025-03-27,290.8837
3532.TW,2025-03-27,259.0199
8454.TW,2025-03-27,213.1032
IMOS,2025-03-27,36.5012
HIMX,2025-03-27,69.3338
2201.TW,2025-03-27,58.0913
1434.TW,2025-03-27,99.1791
2501.TW,2025-03-27,106.9979
9914.TW,2025-03-27,108.1566
OWLS,2025-03-27,75.9967
5478.TWO,2025-03-27,84.6472
2753.TW,2025-03-27,139.3589
2630.TW,2025-03-27,177.4467
6180.TWO,2025-03-27,113.4246
GRRR,2025-03-27,193.2343
4994.TW,2025-03-27,117.9472
3086.TWO,2025-03-27,165.4638
PERF,2025-03-27,142.8038
6111.TWO,2025-03-27,232.6342
3546.TWO,2025-03-27,223.5666
3083.TWO,2025-03-27,166.6274
6542.TWO,2025-03-27,153.3461
3687.TWO,2025-03-27,241.6808
GGR,2025-03-27,182.0818
6482.TWO,2025-03-27,288.6677
2303.TW,2025-03-27,246.7383
2601.TW,2025-03-27,356.4294
2607.TW,2025-03-27,247.149
2330.TW,2025-03-28,52.7614
2317.TW,2025-03-28,53.4241
2454.TW,2025-03-28,57.1545
2308.TW,2025-03-28,78.6678
3711.TW,2025-03-28,79.0414
2382.TW,2025-03-28,71.3233
2345.TW,2025-03-28,108.4943
6669.TW,2025-03-28,107.5806
3231.TW,2025-03-28,95.2331
3037.TW,2025-03-28,108.3043
2327.TW,2025-03-28,168.4602
2379.TW,2025-03-28,148.9221
3034.TW,2025-03-28,152.2731
3661.TW,2025-03-28,158.349
3008.TW,2025-03-28,240.5376
2357.TW,2025-03-28,186.9971
2301.TW,2025-03-28,245.8651
2383.TW,2025-03-28,145.8753
2360.TW,2025-03-28,266.7575
3653.TW,2025-03-28,188.5154
2059.TW,2025-03-28,261.5853
2395.TW,2025-03-28,196.5908
5530.TW,2025-03-28,345.7797
3017.TW,2025-03-28,260.0677
2881.TW,2025-03-28,322.5507
2882.TW,2025-03-28,44.1717
2891.TW,2025-03-28,60.6129
2885.TW,2025-03-28,53.9104
2886.TW,2025-03-28,108.7245
2884.TW,2025-03-28,119.6241
2880.TW,2025-03-28,102.1824
2892.TW,2025-03-28,88.4971
2890.TW,2025-03-28,111.121
2887.TW,2025-03-28,162.3738
5880.TW,2025-03-28,127.3423
2883.TW,2025-03-28,139.582
2412.TW,2025-03-28,136.9198
3045.TW,2025-03-28,158.87
4904.TW,2025-03-28,128.681
1303.TW,2025-03-28,130.0277
1301.TW,2025-03-28,154.4495
6505.TW,2025-03-28,218.8649
2002.TW,2025-03-28,168.2883
2207.TW,2025-03-28,243.6712
2912.TW,2025-03-28,222.3769
1216.TW,2025-03-28,285.6043
2603.TW,2025-03-28,300.5039
2615.TW,2025-03-28,305.8692
5871.TW,2025-03-28,345.7204
2408.TW,2025-03-28,288.8395
6446.TW,2025-03-28,69.721
3481.TW,2025-03-28,68.7656
2888.TW,2025-03-28,80.0654
6488.TWO,2025-03-28,84.7755
2609.TW,2025-03-28,63.4314
1101.TW,2025-03-28,110.4316
2618.TW,2025-03-28,91.9751
3293.TWO,2025-03-28,133.1831
4938.TW,2025-03-28,170.5482
5876.TW,2025-03-28,128.1799
3529.TWO,2025-03-28,145.094
1402.TW,2025-03-28,174.0095
2834.TW,2025-03-28,198.5734
2633.TW,2025-03-28,196.6768
3105.TWO,2025-03-28,201.2069
1102.TW,2025-03-28,215.6529
2610.TW,2025-03-28,145.0236
6789.TW,2025-03-28,167.1881
2347.TW,2025-03-28,232.1245
2377.TW,2025-03-28,224.4844
2353.TW,2025-03-28,215.4064
5483.TWO,2025-03-28,188.5735
6472.TW,2025-03-28,291.2618
3532.TW,2025-03-28,259.2167
8454.TW,2025-03-28,213.1331
IMOS,2025-03-28,36.4874
HIMX,2025-03-28,69.417
2201.TW,2025-03-28,58.0994
1434.TW,2025-03-28,99.3378
2501.TW,2025-03-28,107.1477
9914.TW,2025-03-28,108.282
OWLS,2025-03-28,75.9754
5478.TWO,2025-03-28,84.637
2753.TW,2025-03-28,139.5122
2630.TW,2025-03-28,177.7412
6180.TWO,2025-03-28,113.4337
GRRR,2025-03-28,193.5242
4994.TW,2025-03-28,117.9213
3086.TWO,2025-03-28,165.5862
PERF,2025-03-28,142.8323
6111.TWO,2025-03-28,232.9645
3546.TWO,2025-03-28,223.8528
3083.TWO,2025-03-28,166.6407
6542.TWO,2025-03-28,153.3001
3687.TWO,2025-03-28,241.9128
GGR,2025-03-28,182.0745
6482.TWO,2025-03-28,289.0372
2303.TW,2025-03-28,246.9307
2601.TW,2025-03-28,357.0852
2607.TW,2025-03-28,247.2874
2330.TW,2025-03-31,52.8105
2317.TW,2025-03-31,53.4406
2454.TW,2025-03-31,57.1642
2308.TW,2025-03-31,78.7299
3711.TW,2025-03-31,79.077
2382.TW,2025-03-31,71.3169
2345.TW,2025-03-31,108.5865
6669.TW,2025-03-31,107.6441
3231.TW,2025-03-31,95.2302
3037.TW,2025-03-31,108.3292
2327.TW,2025-03-31,168.6707
2379.TW,2025-03-31,149.0279
3034.TW,2025-03-31,152.3782
3661.TW,2025-03-31,158.4266
3008.TW,2025-03-31,240.9345
2357.TW,2025-03-31,187.1449
2301.TW,2025-03-31,246.2314
2383.TW,2025-03-31,145.8447
2360.TW,2025-03-31,267.1709
3653.TW,2025-03-31,188.5814
2059.TW,2025-03-31,261.8809
2395.TW,2025-03-31,196.6163
5530.TW,2025-03-31,346.3986
3017.TW,2025-03-31,260.2523
2881.TW,2025-03-31,323.012
2882.TW,2025-03-31,44.1818
2891.TW,2025-03-31,60.6547
2885.TW,2025-03-31,53.9109
2886.TW,2025-03-31,108.9083
2884.TW,2025-03-31,119.8406
2880.TW,2025-03-31,102.2877
2892.TW,2025-03-31,88.5139
2890.TW,2025-03-31,111.1866
2887.TW,2025-03-31,162.645
5880.TW,2025-03-31,127.4353
2883.TW,2025-03-31,139.6783
2412.TW,2025-03-31,136.9869
3045.TW,2025-03-31,159.005
4904.TW,2025-03-31,128.6823
1303.TW,2025-03-31,129.9952
1301.TW,2025-03-31,154.4819
6505.TW,2025-03-31,219.0991
2002.TW,2025-03-31,168.3338
2207.TW,2025-03-31,243.9368
2912.TW,2025-03-31,222.5704
1216.TW,2025-03-31,285.9956
2603.TW,2025-03-31,300.9697
2615.TW,2025-03-31,306.276
5871.TW,2025-03-31,346.2977
2408.TW,2025-03-31,289.1428
6446.TW,2025-03-31,69.8361
3481.TW,2025-03-31,68.846
2888.TW,2025-03-31,80.1575
6488.TWO,2025-03-31,84.856
2609.TW,2025-03-31,63.4181
1101.TW,2025-03-31,110.5652
2618.TW,2025-03-31,92.0055
3293.TWO,2025-03-31,133.3576
4938.TW,2025-03-31,170.85
5876.TW,2025-03-31,128.2658
3529.TWO,2025-03-31,145.2289
1402.TW,2025-03-31,174.2131
2834.TW,2025-03-31,198.8573
2633.TW,2025-03-31,196.9384
3105.TWO,2025-03-31,201.4383
1102.TW,2025-03-31,215.9052
2610.TW,2025-03-31,145.0135
6789.TW,2025-03-31,167.2266
2347.TW,2025-03-31,232.3543
2377.TW,2025-03-31,224.6707
2353.TW,2025-03-31,215.5206
5483.TWO,2025-03-31,188.5679
6472.TW,2025-03-31,291.6492
3532.TW,2025-03-31,259.4215
8454.TW,2025-03-31,213.1693
IMOS,2025-03-31,36.4746
HIMX,2025-03-31,69.5024
2201.TW,2025-03-31,58.1093
1434.TW,2025-03-31,99.4799
2501.TW,2025-03-31,107.3009
9914.TW,2025-03-31,108.4109
OWLS,2025-03-31,75.9564
5478.TWO,2025-03-31,84.6294
2753.TW,2025-03-31,139.6698
2630.TW,2025-03-31,178.0416
6180.TWO,2025-03-31,113.4462
GRRR,2025-03-31,193.8203
4994.TW,2025-03-31,117.8989
3086.TWO,2025-03-31,165.7137
PERF,2025-03-31,142.8366
6111.TWO,2025-03-31,233.3023
3546.TWO,2025-03-31,224.1013
3083.TWO,2025-03-31,166.6591
6542.TWO,2025-03-31,153.2587
3687.TWO,2025-03-31,242.1523
GGR,2025-03-31,182.0727
6482.TWO,2025-03-31,289.4158
2303.TW,2025-03-31,247.1307
2601.TW,2025-03-31,357.753
2607.TW,2025-03-31,247.4333
2330.TW,2025-04-01,52.8601
2317.TW,2025-04-01,53.4578
2454.TW,2025-04-01,57.1745
2308.TW,2025-04-01,78.7929
3711.TW,2025-04-01,79.1134
2382.TW,2025-04-01,71.3112
2345.TW,2025-04-01,108.6799
6669.TW,2025-04-01,107.7087
3231.TW,2025-04-01,95.2283
3037.TW,2025-04-01,108.3552
2327.TW,2025-04-01,168.8833
2379.TW,2025-04-01,149.1352
3034.TW,2025-04-01,152.4849
3661.TW,2025-04-01,158.5058
3008.TW,2025-04-01,241.3344
2357.TW,2025-04-01,187.2946
2301.TW,2025-04-01,246.6008
2383.TW,2025-04-01,145.8155
2360.TW,2025-04-01,267.5877
3653.TW,2025-04-01,188.6493
2059.TW,2025-04-01,262.1795
2395.TW,2025-04-01,196.6438
5530.TW,2025-04-01,347.0222
3017.TW,2025-04-01,260.4397
2881.TW,2025-04-01,323.4771
2882.TW,2025-04-01,44.1924
2891.TW,2025-04-01,60.6971
2885.TW,2025-04-01,53.912
2886.TW,2025-04-01,109.0934
2884.TW,2025-04-01,120.0588
2880.TW,2025-04-01,102.3941
2892.TW,2025-04-01,88.5316
2890.TW,2025-04-01,111.2533
2887.TW,2025-04-01,162.9182
5880.TW,2025-04-01,127.5296
2883.TW,2025-04-01,139.7761
2412.TW,2025-04-01,137.0554
3045.TW,2025-04-01,159.1418
4904.TW,2025-04-01,128.6848
1303.TW,2025-04-01,129.964
1301.TW,2025-04-01,154.5159
6505.TW,2025-04-01,219.3357
2002.TW,2025-04-01,168.3472
2207.TW,2025-04-01,244.2051
2912.TW,2025-04-01,222.7217
1216.TW,2025-04-01,286.3902
2603.TW,2025-04-01,301.4392
2615.TW,2025-04-01,306.6864
5871.TW,2025-04-01,346.8795
2408.TW,2025-04-01,289.4493
6446.TW,2025-04-01,69.952
3481.TW,2025-04-01,68.9273
2888.TW,2025-04-01,80.2505
6488.TWO,2025-04-01,84.9375
2609.TW,2025-04-01,63.4054
1101.TW,2025-04-01,110.7001
2618.TW,2025-04-01,92.0368
3293.TWO,2025-04-01,133.5336
4938.TW,2025-04-01,171.1541
5876.TW,2025-04-01,128.353
3529.TWO,2025-04-01,145.3654
1402.TW,2025-04-01,174.4187
2834.TW,2025-04-01,199.1437
2633.TW,2025-04-01,197.2023
3105.TWO,2025-04-01,201.6719
1102.TW,2025-04-01,216.1599
2610.TW,2025-04-01,145.0048
6789.TW,2025-04-01,167.2667
2347.TW,2025-04-01,232.5866
2377.TW,2025-04-01,224.8595
2353.TW,2025-04-01,215.637
5483.TWO,2025-04-01,188.5641
6472.TW,2025-04-01,292.04
3532.TW,2025-04-01,259.629
8454.TW,2025-04-01,213.165
IMOS,2025-04-01,36.4622
HIMX,2025-04-01,69.5886
2201.TW,2025-04-01,58.1197
1434.TW,2025-04-01,99.6231
2501.TW,2025-04-01,107.4554
9914.TW,2025-04-01,108.541
OWLS,2025-04-01,75.9382
5478.TWO,2025-04-01,84.6226
2753.TW,2025-04-01,139.8291
2630.TW,2025-04-01,178.3443
6180.TWO,2025-04-01,113.4598
GRRR,2025-04-01,194.1187
4994.TW,2025-04-01,117.8776
3086.TWO,2025-04-01,165.843
PERF,2025-04-01,142.8423
6111.TWO,2025-04-01,233.6429
3546.TWO,2025-04-01,224.3523
3083.TWO,2025-04-01,166.6791
6542.TWO,2025-04-01,153.2189
3687.TWO,2025-04-01,242.3945
GGR,2025-04-01,182.0727
6482.TWO,2025-04-01,289.7978
2303.TW,2025-04-01,247.3334
2601.TW,2025-04-01,358.354
2607.TW,2025-04-01,247.5818
2330.TW,2025-04-02,52.9104
2317.TW,2025-04-02,53.4754
2454.TW,2025-04-02,57.1854
2308.TW,2025-04-02,78.8567
3711.TW,2025-04-02,79.1506
2382.TW,2025-04-02,71.3062
2345.TW,2025-04-02,108.7745
6669.TW,2025-04-02,107.7744
3231.TW,2025-04-02,95.2274
3037.TW,2025-04-02,108.3823
2327.TW,2025-04-02,169.0978
2379.TW,2025-04-02,149.244
3034.TW,2025-04-02,152.5931
3661.TW,2025-04-02,158.5866
3008.TW,2025-04-02,241.7375
2357.TW,2025-04-02,187.4463
2301.TW,2025-04-02,246.9731
2383.TW,2025-04-02,145.7878
2360.TW,2025-04-02,267.9543
3653.TW,2025-04-02,188.6813
2059.TW,2025-04-02,262.481
2395.TW,2025-04-02,196.6733
5530.TW,2025-04-02,347.6503
3017.TW,2025-04-02,260.6298
2881.TW,2025-04-02,323.9461
2882.TW,2025-04-02,44.2035
2891.TW,2025-04-02,60.7402
2885.TW,2025-04-02,53.9136
2886.TW,2025-04-02,109.28
2884.TW,2025-04-02,120.2785
2880.TW,2025-04-02,102.5016
2892.TW,2025-04-02,88.5502
2890.TW,2025-04-02,111.3211
2887.TW,2025-04-02,163.1936
5880.TW,2025-04-02,127.6252
2883.TW,2025-04-02,139.8753
2412.TW,2025-04-02,137.1253
3045.TW,2025-04-02,159.2484
4904.TW,2025-04-02,128.6887
1303.TW,2025-04-02,129.9341
1301.TW,2025-04-02,154.5514
6505.TW,2025-04-02,219.5748
2002.TW,2025-04-02,168.3624
2207.TW,2025-04-02,244.4762
2912.TW,2025-04-02,222.8754
1216.TW,2025-04-02,286.7883
2603.TW,2025-04-02,301.8521
2615.TW,2025-04-02,307.1004
5871.TW,2025-04-02,347.4657
2408.TW,2025-04-02,289.759
6446.TW,2025-04-02,70.0688
3481.TW,2025-04-02,69.0093
2888.TW,2025-04-02,80.3444
6488.TWO,2025-04-02,85.0198
2609.TW,2025-04-02,63.3934
1101.TW,2025-04-02,110.8363
2618.TW,2025-04-02,92.069
3293.TWO,2025-04-02,133.7112
4938.TW,2025-04-02,171.4605
5876.TW,2025-04-02,128.4415
3529.TWO,2025-04-02,145.5035
1402.TW,2025-04-02,174.6263
2834.TW,2025-04-02,199.4324
2633.TW,2025-04-02,197.4685
3105.TWO,2025-04-02,201.9079
1102.TW,2025-04-02,216.4172
2610.TW,2025-04-02,144.9975
6789.TW,2025-04-02,167.3085
2347.TW,2025-04-02,232.8215
2377.TW,2025-04-02,225.0506
2353.TW,2025-04-02,215.7556
5483.TWO,2025-04-02,188.5622
6472.TW,2025-04-02,292.4343
3532.TW,2025-04-02,259.8393
8454.TW,2025-04-02,213.1629
IMOS,2025-04-02,36.4502
HIMX,2025-04-02,69.6756
2201.TW,2025-04-02,58.1308
1434.TW,2025-04-02,99.7676
2501.TW,2025-04-02,107.6112
9914.TW,2025-04-02,108.6723
OWLS,2025-04-02,75.9207
5478.TWO,2025-04-02,84.6167
2753.TW,2025-04-02,139.9899
2630.TW,2025-04-02,178.6493
6180.TWO,2025-04-02,113.4745
GRRR,2025-04-02,194.4196
4994.TW,2025-04-02,117.8576
3086.TWO,2025-04-02,165.974
PERF,2025-04-02,142.8495
6111.TWO,2025-04-02,233.9864
3546.TWO,2025-04-02,224.6058
3083.TWO,2025-04-02,166.7007
6542.TWO,2025-04-02,153.1806
3687.TWO,2025-04-02,242.6393
GGR,2025-04-02,182.0745
6482.TWO,2025-04-02,290.1833
2303.TW,2025-04-02,247.5387
2601.TW,2025-04-02,358.9596
2607.TW,2025-04-02,247.7328
2330.TW,2025-04-03,52.9506
2317.TW,2025-04-03,53.4936
2454.TW,2025-04-03,57.1968
2308.TW,2025-04-03,78.9214
3711.TW,2025-04-03,79.1886
2382.TW,2025-04-03,71.3019
2345.TW,2025-04-03,108.8702
6669.TW,2025-04-03,107.8412
3231.TW,2025-04-03,95.2274
3037.TW,2025-04-03,108.3888
2327.TW,2025-04-03,169.3142
2379.TW,2025-04-03,149.3545
3034.TW,2025-04-03,152.703
3661.TW,2025-04-03,158.6691
3008.TW,2025-04-03,242.1436
2357.TW,2025-04-03,187.6
2301.TW,2025-04-03,247.3485
2383.TW,2025-04-03,145.7616
2360.TW,2025-04-03,268.3241
3653.TW,2025-04-03,188.7153
2059.TW,2025-04-03,262.7855
2395.TW,2025-04-03,196.7048
5530.TW,2025-04-03,348.283
3017.TW,2025-04-03,260.8227
2881.TW,2025-04-03,324.3543
2882.TW,2025-04-03,44.215
2891.TW,2025-04-03,60.784
2885.TW,2025-04-03,53.9158
2886.TW,2025-04-03,109.4679
2884.TW,2025-04-03,120.4998
2880.TW,2025-04-03,102.5897
2892.TW,2025-04-03,88.5697
2890.TW,2025-04-03,111.3902
2887.TW,2025-04-03,163.471
5880.TW,2025-04-03,127.6967
2883.TW,2025-04-03,139.976
2412.TW,2025-04-03,137.1966
3045.TW,2025-04-03,159.3567
4904.TW,2025-04-03,128.6938
1303.TW,2025-04-03,129.9055
1301.TW,2025-04-03,154.5885
6505.TW,2025-04-03,219.8164
2002.TW,2025-04-03,168.3792
2207.TW,2025-04-03,244.75
2912.TW,2025-04-03,223.0314
1216.TW,2025-04-03,287.1898
2603.TW,2025-04-03,302.2687
2615.TW,2025-04-03,307.5181
5871.TW,2025-04-03,348.0564
2408.TW,2025-04-03,290.0719
6446.TW,2025-04-03,70.1865
3481.TW,2025-04-03,69.0921
2888.TW,2025-04-03,80.4392
6488.TWO,2025-04-03,85.1032
2609.TW,2025-04-03,63.382
1101.TW,2025-04-03,110.9737
2618.TW,2025-04-03,92.1021
3293.TWO,2025-04-03,133.8904
4938.TW,2025-04-03,171.7691
5876.TW,2025-04-03,128.5315
3529.TWO,2025-04-03,145.6141
1402.TW,2025-04-03,174.8358
2834.TW,2025-04-03,199.7236
2633.TW,2025-04-03,197.6976
3105.TWO,2025-04-03,202.1461
1102.TW,2025-04-03,216.6769
2610.TW,2025-04-03,144.9627
6789.TW,2025-04-03,167.3186
2347.TW,2025-04-03,233.059
2377.TW,2025-04-03,225.2441
2353.TW,2025-04-03,215.8764
5483.TWO,2025-04-03,188.5622
6472.TW,2025-04-03,292.7735
3532.TW,2025-04-03,260.0524
8454.TW,2025-04-03,213.1629
IMOS,2025-04-03,36.4385
HIMX,2025-04-03,69.7634
2201.TW,2025-04-03,58.1424
1434.TW,2025-04-03,99.9132
2501.TW,2025-04-03,107.7683
9914.TW,2025-04-03,108.8049
OWLS,2025-04-03,75.904
5478.TWO,2025-04-03,84.6116
2753.TW,2025-04-03,140.1522
2630.TW,2025-04-03,178.9565
6180.TWO,2025-04-03,113.4904
GRRR,2025-04-03,194.7229
4994.TW,2025-04-03,117.8387
3086.TWO,2025-04-03,166.1068
PERF,2025-04-03,142.858
6111.TWO,2025-04-03,234.3327
3546.TWO,2025-04-03,224.8618
3083.TWO,2025-04-03,166.7241
6542.TWO,2025-04-03,153.1438
3687.TWO,2025-04-03,242.8868
GGR,2025-04-03,182.0782
6482.TWO,2025-04-03,290.5721
2303.TW,2025-04-03,247.7466
2601.TW,2025-04-03,359.5698
2607.TW,2025-04-03,247.8864
2330.TW,2025-04-04,52.9913
2317.TW,2025-04-04,53.5123
2454.TW,2025-04-04,57.2088
2308.TW,2025-04-04,78.9869
3711.TW,2025-04-04,79.2274
2382.TW,2025-04-04,71.2841
2345.TW,2025-04-04,108.9671
6669.TW,2025-04-04,107.9091
3231.TW,2025-04-04,95.2283
3037.TW,2025-04-04,108.3964
2327.TW,2025-04-04,169.5326
2379.TW,2025-04-04,149.4665
3034.TW,2025-04-04,152.8145
3661.TW,2025-04-04,158.7532
3008.TW,2025-04-04,242.5528
2357.TW,2025-04-04,187.7557
2301.TW,2025-04-04,247.727
2383.TW,2025-04-04,145.7368
2360.TW,2025-04-04,268.6971
3653.TW,2025-04-04,188.7512
2059.TW,2025-04-04,263.0929
2395.TW,2025-04-04,196.7382
5530.TW,2025-04-04,348.9203
3017.TW,2025-04-04,261.0183
2881.TW,2025-04-04,324.7662
2882.TW,2025-04-04,44.2269
2891.TW,2025-04-04,60.8283
2885.TW,2025-04-04,53.9185
2886.TW,2025-04-04,109.6573
2884.TW,2025-04-04,120.6986
2880.TW,2025-04-04,102.679
2892.TW,2025-04-04,88.5901
2890.TW,2025-04-04,111.4603
2887.TW,2025-04-04,163.7505
5880.TW,2025-04-04,127.7695
2883.TW,2025-04-04,140.0782
2412.TW,2025-04-04,137.2693
3045.TW,2025-04-04,159.4667
4904.TW,2025-04-04,128.6745
1303.TW,2025-04-04,129.8783
1301.TW,2025-04-04,154.6272
6505.TW,2025-04-04,220.0603
2002.TW,2025-04-04,168.3977
2207.TW,2025-04-04,245.0266
2912.TW,2025-04-04,223.1898
1216.TW,2025-04-04,287.5948
2603.TW,2025-04-04,302.6889
2615.TW,2025-04-04,307.9394
5871.TW,2025-04-04,348.6516
2408.TW,2025-04-04,290.3881
6446.TW,2025-04-04,70.3052
3481.TW,2025-04-04,69.1757
2888.TW,2025-04-04,80.5349
6488.TWO,2025-04-04,85.1874
2609.TW,2025-04-04,63.3712
1101.TW,2025-04-04,111.1124
2618.TW,2025-04-04,92.1362
3293.TWO,2025-04-04,134.0444
4938.TW,2025-04-04,172.08
5876.TW,2025-04-04,128.6227
3529.TWO,2025-04-04,145.7262
1402.TW,2025-04-04,175.0474
2834.TW,2025-04-04,200.0172
2633.TW,2025-04-04,197.9289
3105.TWO,2025-04-04,202.3867
1102.TW,2025-04-04,216.939
2610.TW,2025-04-04,144.9294
6789.TW,2025-04-04,167.3303
2347.TW,2025-04-04,233.2991
2377.TW,2025-04-04,225.4401
2353.TW,2025-04-04,215.9994
5483.TWO,2025-04-04,188.5641
6472.TW,2025-04-04,293.1161
3532.TW,2025-04-04,260.2683
8454.TW,2025-04-04,213.165
IMOS,2025-04-04,36.4272
HIMX,2025-04-04,69.852
2201.TW,2025-04-04,58.1546
1434.TW,2025-04-04,100.0601
2501.TW,2025-04-04,107.9267
9914.TW,2025-04-04,108.9387
OWLS,2025-04-04,75.8881
5478.TWO,2025-04-04,84.5905
2753.TW,2025-04-04,140.3162
2630.TW,2025-04-04,179.2661
6180.TWO,2025-04-04,113.5074
GRRR,2025-04-04,195.0286
4994.TW,2025-04-04,117.8211
3086.TWO,2025-04-04,166.2413
PERF,2025-04-04,142.868
6111.TWO,2025-04-04,234.6818
3546.TWO,2025-04-04,225.1204
3083.TWO,2025-04-04,166.7491
6542.TWO,2025-04-04,153.1086
3687.TWO,2025-04-04,243.137
GGR,2025-04-04,182.0836
6482.TWO,2025-04-04,290.9644
2303.TW,2025-04-04,247.9076
2601.TW,2025-04-04,360.1847
2607.TW,2025-04-04,248.0426
2330.TW,2025-04-07,53.0337
2317.TW,2025-04-07,53.5326
2454.TW,2025-04-07,57.2226
2308.TW,2025-04-07,79.0548
3711.TW,2025-04-07,79.2686
2382.TW,2025-04-07,71.2684
2345.TW,2025-04-07,109.0673
6669.TW,2025-04-07,107.9803
3231.TW,2025-04-07,95.2321
3037.TW,2025-04-07,108.4072
2327.TW,2025-04-07,169.7564
2379.TW,2025-04-07,149.5831
3034.TW,2025-04-07,152.9001
3661.TW,2025-04-07,158.8421
3008.TW,2025-04-07,242.97
2357.TW,2025-04-07,187.9172
2301.TW,2025-04-07,248.1134
2383.TW,2025-04-07,145.6872
2360.TW,2025-04-07,269.0786
3653.TW,2025-04-07,188.7927
2059.TW,2025-04-07,263.4086
2395.TW,2025-04-07,196.7776
5530.TW,2025-04-07,349.5693
3017.TW,2025-04-07,261.2219
2881.TW,2025-04-07,325.1884
2882.TW,2025-04-07,44.2402
2891.TW,2025-04-07,60.8746
2885.TW,2025-04-07,53.9228
2886.TW,2025-04-07,109.8503
2884.TW,2025-04-07,120.9014
2880.TW,2025-04-07,102.7714
2892.TW,2025-04-07,88.6131
2890.TW,2025-04-07,111.5339
2887.TW,2025-04-07,164.0027
5880.TW,2025-04-07,127.8462
2883.TW,2025-04-07,140.1847
2412.TW,2025-04-07,137.3462
3045.TW,2025-04-07,159.5815
4904.TW,2025-04-07,128.6591
1303.TW,2025-04-07,129.8549
1301.TW,2025-04-07,154.6705
6505.TW,2025-04-07,220.3112
2002.TW,2025-04-07,168.4213
2207.TW,2025-04-07,245.3108
2912.TW,2025-04-07,223.3549
1216.TW,2025-04-07,288.0089
2603.TW,2025-04-07,303.1187
2615.TW,2025-04-07,308.3705
5871.TW,2025-04-07,349.2582
2408.TW,2025-04-07,290.6552
6446.TW,2025-04-07,70.4261
3481.TW,2025-04-07,69.2615
2888.TW,2025-04-07,80.6331
6488.TWO,2025-04-07,85.2743
2609.TW,2025-04-07,63.3623
1101.TW,2025-04-07,111.2547
2618.TW,2025-04-07,92.1731
3293.TWO,2025-04-07,134.2025
4938.TW,2025-04-07,172.3967
5876.TW,2025-04-07,128.7179
3529.TWO,2025-04-07,145.8428
1402.TW,2025-04-07,175.2644
2834.TW,2025-04-07,200.3172
2633.TW,2025-04-07,198.1664
3105.TWO,2025-04-07,202.6336
1102.TW,2025-04-07,217.208
2610.TW,2025-04-07,144.9004
6789.TW,2025-04-07,167.347
2347.TW,2025-04-07,233.5464
2377.TW,2025-04-07,225.643
2353.TW,2025-04-07,216.129
5483.TWO,2025-04-07,188.5716
6472.TW,2025-04-07,293.4678
3532.TW,2025-04-07,260.4921
8454.TW,2025-04-07,213.1735
IMOS,2025-04-07,36.417
HIMX,2025-04-07,69.9428
2201.TW,2025-04-07,58.1686
1434.TW,2025-04-07,100.2102
2501.TW,2025-04-07,108.0886
9914.TW,2025-04-07,109.0542
OWLS,2025-04-07,75.8744
5478.TWO,2025-04-07,84.5719
2753.TW,2025-04-07,140.4846
2630.TW,2025-04-07,179.5816
6180.TWO,2025-04-07,113.5279
GRRR,2025-04-07,195.3407
4994.TW,2025-04-07,117.8069
